MapDate,StateAbbreviation,StatisticFormatID,ValidStart,ValidEnd,D0,D1,D2,D3,D4,None
20020416,Combine,1,2002-04-16,2002-04-22,51.24,18.63,0.84,0.00,0.00,48.76
20020409,Combine,1,2002-04-09,2002-04-15,50.26,12.74,0.18,0.00,0.00,49.74
20020402,Combine,1,2002-04-02,2002-04-08,50.26,6.55,0.18,0.00,0.00,49.74
20020326,Combine,1,2002-03-26,2002-04-01,50.08,7.19,0.11,0.00,0.00,49.92
20020319,Combine,1,2002-03-19,2002-03-25,48.00,6.90,0.10,0.00,0.00,52.00
20020312,Combine,1,2002-03-12,2002-03-18,46.82,7.78,0.47,0.00,0.00,53.18
20020305,Combine,1,2002-03-05,2002-03-11,46.71,7.44,0.20,0.00,0.00,53.29
20020226,Combine,1,2002-02-26,2002-03-04,47.49,7.70,0.25,0.00,0.00,52.51
20020219,Combine,1,2002-02-19,2002-02-25,42.84,5.26,0.00,0.00,0.00,57.16
20020212,Combine,1,2002-02-12,2002-02-18,42.81,5.34,0.00,0.00,0.00,57.19
20020205,Combine,1,2002-02-05,2002-02-11,40.36,6.00,0.00,0.00,0.00,59.64
20020129,Combine,1,2002-01-29,2002-02-04,33.22,2.43,0.00,0.00,0.00,66.78
20020122,Combine,1,2002-01-22,2002-01-28,26.75,2.64,0.00,0.00,0.00,73.25
20020115,Combine,1,2002-01-15,2002-01-21,26.17,2.42,0.00,0.00,0.00,73.83
20020108,Combine,1,2002-01-08,2002-01-14,23.23,2.67,0.00,0.00,0.00,76.77
20020101,Combine,1,2002-01-01,2002-01-07,20.92,3.32,0.00,0.00,0.00,79.08
20011225,Combine,1,2001-12-25,2001-12-31,19.85,3.33,0.00,0.00,0.00,80.15
20011218,Combine,1,2001-12-18,2001-12-24,17.37,3.33,0.00,0.00,0.00,82.63
20011211,Combine,1,2001-12-11,2001-12-17,18.46,3.33,0.00,0.00,0.00,81.54
20011204,Combine,1,2001-12-04,2001-12-10,20.45,3.33,0.00,0.00,0.00,79.55
20011127,Combine,1,2001-11-27,2001-12-03,20.76,0.79,0.00,0.00,0.00,79.24
20011120,Combine,1,2001-11-20,2001-11-26,38.25,1.14,0.00,0.00,0.00,61.75
20011113,Combine,1,2001-11-13,2001-11-19,35.95,0.89,0.00,0.00,0.00,64.05
20011106,Combine,1,2001-11-06,2001-11-12,26.24,0.89,0.00,0.00,0.00,73.76
20011030,Combine,1,2001-10-30,2001-11-05,25.14,0.89,0.00,0.00,0.00,74.86
20011023,Combine,1,2001-10-23,2001-10-29,23.94,1.23,0.00,0.00,0.00,76.06
20011016,Combine,1,2001-10-16,2001-10-22,18.53,1.23,0.00,0.00,0.00,81.47
20011009,Combine,1,2001-10-09,2001-10-15,22.77,2.74,0.64,0.00,0.00,77.23
20011002,Combine,1,2001-10-02,2001-10-08,15.49,2.78,0.64,0.00,0.00,84.51
20010925,Combine,1,2001-09-25,2001-10-01,11.12,3.18,1.10,0.00,0.00,88.88
20010918,Combine,1,2001-09-18,2001-09-24,16.79,3.18,1.10,0.00,0.00,83.21
20010911,Combine,1,2001-09-11,2001-09-17,29.30,3.59,1.10,0.00,0.00,70.70
20010904,Combine,1,2001-09-04,2001-09-10,40.14,4.38,1.09,0.00,0.00,59.86
20010828,Combine,1,2001-08-28,2001-09-03,23.68,4.25,1.23,0.00,0.00,76.32
20010821,Combine,1,2001-08-21,2001-08-27,20.90,4.63,0.84,0.00,0.00,79.10
20010814,Combine,1,2001-08-14,2001-08-20,28.27,5.19,0.37,0.00,0.00,71.73
20010807,Combine,1,2001-08-07,2001-08-13,28.27,3.62,0.72,0.00,0.00,71.73
20010731,Combine,1,2001-07-31,2001-08-06,30.89,3.85,0.72,0.00,0.00,69.11
20010724,Combine,1,2001-07-24,2001-07-30,26.50,3.46,0.72,0.00,0.00,73.50
20010717,Combine,1,2001-07-17,2001-07-23,27.04,3.74,1.11,0.00,0.00,72.96
20010710,Combine,1,2001-07-10,2001-07-16,11.38,3.98,1.11,0.00,0.00,88.62
20010703,Combine,1,2001-07-03,2001-07-09,16.90,5.21,1.20,0.00,0.00,83.10
20010626,Combine,1,2001-06-26,2001-07-02,11.96,4.50,1.20,0.00,0.00,88.04
20010619,Combine,1,2001-06-19,2001-06-25,10.60,4.50,1.20,0.00,0.00,89.40
20010612,Combine,1,2001-06-12,2001-06-18,8.09,3.77,1.45,0.00,0.00,91.91
20010605,Combine,1,2001-06-05,2001-06-11,10.60,4.45,1.11,0.00,0.00,89.40
20010529,Combine,1,2001-05-29,2001-06-04,14.49,8.30,1.34,0.00,0.00,85.51
20010522,Combine,1,2001-05-22,2001-05-28,16.90,8.67,1.93,0.00,0.00,83.10
20010515,Combine,1,2001-05-15,2001-05-21,31.20,15.64,7.24,0.00,0.00,68.80
20010508,Combine,1,2001-05-08,2001-05-14,27.54,13.67,6.24,0.00,0.00,72.46
20010501,Combine,1,2001-05-01,2001-05-07,19.26,8.30,0.00,0.00,0.00,80.74
20010424,Combine,1,2001-04-24,2001-04-30,10.95,2.42,0.00,0.00,0.00,89.05
20010417,Combine,1,2001-04-17,2001-04-23,8.44,0.26,0.00,0.00,0.00,91.56
20010410,Combine,1,2001-04-10,2001-04-16,15.64,0.59,0.00,0.00,0.00,84.36
20010403,Combine,1,2001-04-03,2001-04-09,21.04,1.00,0.00,0.00,0.00,78.96
20010327,Combine,1,2001-03-27,2001-04-02,19.73,0.00,0.00,0.00,0.00,80.27
20010320,Combine,1,2001-03-20,2001-03-26,8.38,0.00,0.00,0.00,0.00,91.62
20010313,Combine,1,2001-03-13,2001-03-19,7.79,0.00,0.00,0.00,0.00,92.21
20010306,Combine,1,2001-03-06,2001-03-12,7.67,0.46,0.00,0.00,0.00,92.33
20010227,Combine,1,2001-02-27,2001-03-05,7.51,0.55,0.00,0.00,0.00,92.49
20010220,Combine,1,2001-02-20,2001-02-26,10.43,1.01,0.00,0.00,0.00,89.57
20010213,Combine,1,2001-02-13,2001-02-19,12.28,1.26,0.31,0.00,0.00,87.72
20010206,Combine,1,2001-02-06,2001-02-12,17.67,3.37,0.00,0.00,0.00,82.33
20010130,Combine,1,2001-01-30,2001-02-05,19.13,3.43,0.00,0.00,0.00,80.87
20010123,Combine,1,2001-01-23,2001-01-29,38.75,7.09,1.14,0.00,0.00,61.25
20010116,Combine,1,2001-01-16,2001-01-22,26.04,6.81,0.78,0.00,0.00,73.96
20010109,Combine,1,2001-01-09,2001-01-15,25.95,6.81,2.50,0.00,0.00,74.05
20010102,Combine,1,2001-01-02,2001-01-08,22.71,6.63,2.50,0.00,0.00,77.29
20001226,Combine,1,2000-12-26,2001-01-01,22.71,6.43,2.50,0.00,0.00,77.29
20001219,Combine,1,2000-12-19,2000-12-25,24.56,6.78,2.25,0.00,0.00,75.44
20001212,Combine,1,2000-12-12,2000-12-18,26.85,7.62,2.05,0.00,0.00,73.15
20001205,Combine,1,2000-12-05,2000-12-11,27.47,7.44,2.03,0.00,0.00,72.53
20001128,Combine,1,2000-11-28,2000-12-04,27.90,7.09,2.09,0.00,0.00,72.10
20001121,Combine,1,2000-11-21,2000-11-27,27.03,8.65,3.65,1.01,0.00,72.97
20001114,Combine,1,2000-11-14,2000-11-20,29.67,10.46,4.68,1.15,0.00,70.33
20001107,Combine,1,2000-11-07,2000-11-13,40.01,11.91,5.45,0.94,0.00,59.99
20001031,Combine,1,2000-10-31,2000-11-06,57.29,35.32,11.39,4.78,0.77,42.71
20001024,Combine,1,2000-10-24,2000-10-30,55.70,35.22,16.05,6.68,0.63,44.30
20001017,Combine,1,2000-10-17,2000-10-23,51.52,33.59,15.94,4.54,0.00,48.48
20001010,Combine,1,2000-10-10,2000-10-16,45.36,27.07,15.36,2.55,0.00,54.64
20001003,Combine,1,2000-10-03,2000-10-09,49.13,26.30,17.07,4.24,0.00,50.87
20000926,Combine,1,2000-09-26,2000-10-02,46.01,24.19,17.07,4.10,0.00,53.99
20000919,Combine,1,2000-09-19,2000-09-25,49.79,31.32,20.70,5.36,0.00,50.21
20000912,Combine,1,2000-09-12,2000-09-18,40.06,24.20,15.01,3.54,0.00,59.94
20000905,Combine,1,2000-09-05,2000-09-11,37.26,21.07,11.59,3.05,0.00,62.74
20000829,Combine,1,2000-08-29,2000-09-04,27.15,16.90,7.70,2.26,0.00,72.85
20000822,Combine,1,2000-08-22,2000-08-28,23.81,16.07,6.70,1.07,0.00,76.19
20000815,Combine,1,2000-08-15,2000-08-21,24.72,15.44,5.81,1.07,0.00,75.28
20000808,Combine,1,2000-08-08,2000-08-14,22.30,10.88,3.52,0.82,0.00,77.70
20000801,Combine,1,2000-08-01,2000-08-07,23.53,11.79,3.85,0.82,0.00,76.47
20000725,Combine,1,2000-07-25,2000-07-31,25.96,12.85,3.85,0.82,0.00,74.04
20000718,Combine,1,2000-07-18,2000-07-24,25.38,12.78,3.93,1.02,0.00,74.62
20000711,Combine,1,2000-07-11,2000-07-17,21.42,14.30,4.19,0.96,0.00,78.58
20000704,Combine,1,2000-07-04,2000-07-10,22.29,15.00,7.08,0.96,0.00,77.71
20000627,Combine,1,2000-06-27,2000-07-03,27.05,17.07,9.56,0.00,0.00,72.95
20000620,Combine,1,2000-06-20,2000-06-26,30.38,20.64,14.38,1.66,0.00,69.62
20000613,Combine,1,2000-06-13,2000-06-19,44.43,25.42,14.93,3.36,0.00,55.57
20000606,Combine,1,2000-06-06,2000-06-12,38.61,21.95,13.16,2.34,0.00,61.39
20000530,Combine,1,2000-05-30,2000-06-05,42.66,24.03,13.61,0.62,0.00,57.34
20000523,Combine,1,2000-05-23,2000-05-29,54.66,34.51,20.36,1.13,0.00,45.34
20000516,Combine,1,2000-05-16,2000-05-22,72.33,49.30,26.59,0.00,0.00,27.67
20000509,Combine,1,2000-05-09,2000-05-15,72.05,45.64,23.28,0.00,0.00,27.95
20000502,Combine,1,2000-05-02,2000-05-08,72.74,50.21,26.17,0.00,0.00,27.26
20000425,Combine,1,2000-04-25,2000-05-01,71.85,46.12,22.83,0.00,0.00,28.15
20000418,Combine,1,2000-04-18,2000-04-24,79.84,49.72,26.54,0.00,0.00,20.16
20000411,Combine,1,2000-04-11,2000-04-17,73.73,48.38,24.81,0.00,0.00,26.27
20000404,Combine,1,2000-04-04,2000-04-10,81.25,47.02,27.11,0.00,0.00,18.75
20000328,Combine,1,2000-03-28,2000-04-03,73.77,42.38,18.61,0.00,0.00,26.23
20000321,Combine,1,2000-03-21,2000-03-27,75.49,43.45,19.47,0.00,0.00,24.51
20000314,Combine,1,2000-03-14,2000-03-20,76.76,45.36,20.09,0.00,0.00,23.24
20000307,Combine,1,2000-03-07,2000-03-13,85.15,50.67,19.06,0.00,0.00,14.85
20000229,Combine,1,2000-02-29,2000-03-06,84.90,51.05,18.47,0.00,0.00,15.10
20000222,Combine,1,2000-02-22,2000-02-28,88.54,54.02,14.00,0.00,0.00,11.46
20000215,Combine,1,2000-02-15,2000-02-21,92.89,56.04,14.31,0.00,0.00,7.11
20000208,Combine,1,2000-02-08,2000-02-14,93.15,56.04,14.80,0.00,0.00,6.85
20000201,Combine,1,2000-02-01,2000-02-07,93.15,55.69,13.96,0.00,0.00,6.85
20000125,Combine,1,2000-01-25,2000-01-31,97.09,42.08,13.04,0.00,0.00,2.91
20000118,Combine,1,2000-01-18,2000-01-24,95.12,41.66,13.27,0.00,0.00,4.88
20000111,Combine,1,2000-01-11,2000-01-17,89.51,39.84,13.27,0.00,0.00,10.49
20000104,Combine,1,2000-01-04,2000-01-10,89.60,37.32,11.13,0.00,0.00,10.40
